image_path,xmin,ymin,xmax,ymax,label
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,275,222,289,238,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,423,154,440,172,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,424,145,443,161,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,358,142,375,160,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,354,279,366,295,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,288,248,299,261,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,326,260,341,272,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,340,214,353,230,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,325,186,338,195,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,282,197,303,213,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,287,168,303,181,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,329,226,341,238,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,477,153,501,175,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,309,140,329,156,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,326,122,350,147,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,358,130,387,148,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,373,146,386,162,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,461,133,488,152,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,481,119,504,134,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,398,127,420,144,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,442,153,467,173,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,381,151,399,170,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,337,173,353,194,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,282,175,300,195,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,329,197,348,213,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,350,167,371,187,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,414,227,427,238,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,366,253,386,274,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,311,225,332,240,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,396,339,411,359,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,489,365,503,388,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,333,348,346,363,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,350,346,360,359,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,338,316,353,330,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,409,396,431,409,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,316,397,330,408,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,437,444,450,460,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,439,434,457,448,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,380,312,395,325,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,191,262,208,275,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,204,258,220,278,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,143,245,159,257,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,60,248,73,264,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,86,144,104,159,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,149,175,167,190,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,79,213,98,229,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,127,175,142,188,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,68,302,86,317,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,50,341,64,355,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,199,314,223,328,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,149,369,161,380,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,172,369,183,386,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,167,387,184,400,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,51,405,64,426,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,64,403,76,418,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,370,332,383,347,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,303,281,321,291,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,268,305,281,322,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,265,367,282,382,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,395,187,407,200,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,350,218,366,235,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,407,215,428,230,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,428,392,449,406,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,340,453,352,467,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,429,423,442,439,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,458,429,468,440,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,304,288,319,307,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,58,391,78,402,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,92,279,106,293,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,19,188,40,204,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,181,127,202,141,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,186,120,200,129,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,198,203,212,222,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,200,218,216,230,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,289,223,309,242,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,273,347,285,361,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,477,449,487,461,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,216,486,229,503,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/D20180627801_2019-05-21 18_40_34-lv0-5132-31444-2032-2043.jpeg,298,270,315,281,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_64982_1-3_2019-02-25 21_57_36-lv0-39896-60663-2008-2000.jpeg,37,305,57,331,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_64982_1-3_2019-02-25 21_57_36-lv0-39896-60663-2008-2000.jpeg,90,99,111,128,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_64982_1-3_2019-02-25 21_57_36-lv0-39896-60663-2008-2000.jpeg,115,82,133,102,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_64982_1-3_2019-02-25 21_57_36-lv0-39896-60663-2008-2000.jpeg,108,47,129,66,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_64982_1-3_2019-02-25 21_57_36-lv0-39896-60663-2008-2000.jpeg,130,7,146,29,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_64982_1-3_2019-02-25 21_57_36-lv0-39896-60663-2008-2000.jpeg,70,9,93,32,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_64982_1-3_2019-02-25 21_57_36-lv0-39896-60663-2008-2000.jpeg,166,7,191,36,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_64982_1-3_2019-02-25 21_57_36-lv0-39896-60663-2008-2000.jpeg,175,57,195,69,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_64982_1-3_2019-02-25 21_57_36-lv0-39896-60663-2008-2000.jpeg,170,111,189,129,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_64982_1-3_2019-02-25 21_57_36-lv0-39896-60663-2008-2000.jpeg,195,77,210,95,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_64982_1-3_2019-02-25 21_57_36-lv0-39896-60663-2008-2000.jpeg,195,112,213,130,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_64982_1-3_2019-02-25 21_57_36-lv0-39896-60663-2008-2000.jpeg,165,134,184,162,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_64982_1-3_2019-02-25 21_57_36-lv0-39896-60663-2008-2000.jpeg,121,7,135,21,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_64982_1-3_2019-02-25 21_57_36-lv0-39896-60663-2008-2000.jpeg,239,429,259,451,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_64982_1-3_2019-02-25 21_57_36-lv0-39896-60663-2008-2000.jpeg,200,389,215,415,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_64982_1-3_2019-02-25 21_57_36-lv0-39896-60663-2008-2000.jpeg,430,285,451,309,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_64982_1-3_2019-02-25 21_57_36-lv0-39896-60663-2008-2000.jpeg,482,314,499,344,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_64982_1-3_2019-02-25 21_57_36-lv0-39896-60663-2008-2000.jpeg,438,255,456,279,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_64982_1-3_2019-02-25 21_57_36-lv0-39896-60663-2008-2000.jpeg,471,195,490,220,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_64982_1-3_2019-02-25 21_57_36-lv0-39896-60663-2008-2000.jpeg,452,184,469,204,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_64982_1-3_2019-02-25 21_57_36-lv0-39896-60663-2008-2000.jpeg,460,171,482,191,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_64982_1-3_2019-02-25 21_57_36-lv0-39896-60663-2008-2000.jpeg,385,184,405,203,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_64982_1-3_2019-02-25 21_57_36-lv0-39896-60663-2008-2000.jpeg,478,113,498,135,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_64982_1-3_2019-02-25 21_57_36-lv0-39896-60663-2008-2000.jpeg,383,137,402,164,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_64982_1-3_2019-02-25 21_57_36-lv0-39896-60663-2008-2000.jpeg,465,80,478,100,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_64982_1-3_2019-02-25 21_57_36-lv0-39896-60663-2008-2000.jpeg,25,91,54,122,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_64982_1-3_2019-02-25 21_57_36-lv0-39896-60663-2008-2000.jpeg,219,467,247,491,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_67251_1-8_2019-02-26 00_25_16-lv0-4908-49211-2073-2105.jpeg,10,57,37,75,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_67251_1-8_2019-02-26 00_25_16-lv0-4908-49211-2073-2105.jpeg,40,142,63,164,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_67251_1-8_2019-02-26 00_25_16-lv0-4908-49211-2073-2105.jpeg,5,131,22,145,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_67251_1-8_2019-02-26 00_25_16-lv0-4908-49211-2073-2105.jpeg,20,148,40,170,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_67251_1-8_2019-02-26 00_25_16-lv0-4908-49211-2073-2105.jpeg,34,159,64,191,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_67251_1-8_2019-02-26 00_25_16-lv0-4908-49211-2073-2105.jpeg,217,269,232,282,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_67251_1-8_2019-02-26 00_25_16-lv0-4908-49211-2073-2105.jpeg,208,276,222,292,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_67251_1-8_2019-02-26 00_25_16-lv0-4908-49211-2073-2105.jpeg,206,304,233,323,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_67251_1-8_2019-02-26 00_25_16-lv0-4908-49211-2073-2105.jpeg,219,322,234,339,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_67251_1-8_2019-02-26 00_25_16-lv0-4908-49211-2073-2105.jpeg,237,319,253,336,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_67251_1-8_2019-02-26 00_25_16-lv0-4908-49211-2073-2105.jpeg,210,289,238,310,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_67251_1-8_2019-02-26 00_25_16-lv0-4908-49211-2073-2105.jpeg,281,248,300,264,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_67251_1-8_2019-02-26 00_25_16-lv0-4908-49211-2073-2105.jpeg,292,186,314,206,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_67251_1-8_2019-02-26 00_25_16-lv0-4908-49211-2073-2105.jpeg,256,252,277,271,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_67251_1-8_2019-02-26 00_25_16-lv0-4908-49211-2073-2105.jpeg,276,256,296,273,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_67251_1-8_2019-02-26 00_25_16-lv0-4908-49211-2073-2105.jpeg,266,263,284,279,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_67251_1-8_2019-02-26 00_25_16-lv0-4908-49211-2073-2105.jpeg,250,301,270,317,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_67251_1-8_2019-02-26 00_25_16-lv0-4908-49211-2073-2105.jpeg,241,304,259,320,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_67251_1-8_2019-02-26 00_25_16-lv0-4908-49211-2073-2105.jpeg,296,17,317,45,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_67251_1-8_2019-02-26 00_25_16-lv0-4908-49211-2073-2105.jpeg,210,92,230,115,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_67251_1-8_2019-02-26 00_25_16-lv0-4908-49211-2073-2105.jpeg,246,220,266,242,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_67251_1-8_2019-02-26 00_25_16-lv0-4908-49211-2073-2105.jpeg,124,293,143,312,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_67251_1-8_2019-02-26 00_25_16-lv0-4908-49211-2073-2105.jpeg,141,356,167,393,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_67251_1-8_2019-02-26 00_25_16-lv0-4908-49211-2073-2105.jpeg,470,240,489,260,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_67251_1-8_2019-02-26 00_25_16-lv0-4908-49211-2073-2105.jpeg,477,216,494,237,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_67251_1-8_2019-02-26 00_25_16-lv0-4908-49211-2073-2105.jpeg,484,255,505,277,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_67251_1-8_2019-02-26 00_25_16-lv0-4908-49211-2073-2105.jpeg,472,152,495,173,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_67251_1-8_2019-02-26 00_25_16-lv0-4908-49211-2073-2105.jpeg,487,503,506,516,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_67251_1-8_2019-02-26 00_25_16-lv0-4908-49211-2073-2105.jpeg,490,511,510,522,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,344,15,361,28,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,324,42,338,57,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,390,104,404,118,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,454,113,471,130,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,462,48,485,61,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,393,152,408,164,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,418,163,432,175,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,373,359,385,375,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,26,113,41,127,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,44,146,55,160,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,9,145,22,155,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,12,137,22,144,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,64,145,78,157,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,154,140,172,153,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos-resized/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,205,68,223,83,ring_cell_cancer
