image_path,xmin,ymin,xmax,ymax,label
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,305,484,364,535,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,197,816,259,844,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,339,774,381,818,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,143,644,195,686,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,54,880,122,938,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,133,902,183,946,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,181,882,233,942,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,232,852,280,892,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,311,814,353,856,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,359,818,406,862,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,403,789,451,828,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,281,858,318,906,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,322,858,392,917,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,408,832,473,872,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,20,936,89,992,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,113,946,156,984,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,175,946,250,990,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,120,1038,167,1084,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,515,851,607,938,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,369,990,415,1048,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,458,947,529,1013,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,74,970,120,1030,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,218,1048,291,1108,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,354,1045,417,1111,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,293,1076,367,1136,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,9,1174,61,1234,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,131,1110,185,1167,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,24,1216,93,1270,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,73,1325,129,1380,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,127,1267,208,1309,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,637,1013,692,1063,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,689,1025,737,1074,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,646,1110,696,1158,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,481,1112,570,1158,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,762,1100,831,1156,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,828,1063,869,1095,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,865,1064,913,1108,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,951,981,1003,1022,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,357,1210,407,1256,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,505,1064,581,1105,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,591,1192,647,1242,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,675,1165,733,1210,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,945,1054,1029,1113,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,475,1162,551,1202,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,590,1096,642,1160,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,703,1204,771,1257,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,851,1106,918,1158,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,815,1170,859,1224,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,457,1254,544,1328,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,559,1242,617,1294,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,709,1274,769,1348,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,289,1263,349,1319,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,270,1207,335,1249,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,380,1290,443,1340,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,1012,978,1049,1022,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,523,1332,588,1393,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,620,1284,676,1364,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,843,1254,901,1338,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,915,1181,949,1225,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,1057,1042,1105,1095,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,1034,1105,1090,1146,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,983,1216,1062,1294,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,363,1362,419,1403,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,333,1256,399,1313,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,409,1136,473,1194,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,892,990,956,1041,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,857,876,912,922,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,833,922,899,978,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,1015,864,1094,914,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,938,878,1009,933,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,1017,924,1083,982,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,1070,1217,1129,1288,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,1159,1238,1206,1293,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,1146,1290,1193,1352,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,1199,1264,1255,1332,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,1261,1356,1314,1396,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,948,1302,999,1348,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,859,1388,942,1464,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,987,1316,1034,1374,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,1166,1485,1227,1548,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,1108,1354,1173,1398,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,1208,1427,1273,1484,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,1460,1478,1511,1532,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,1039,1477,1105,1543,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,1094,1403,1178,1474,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,957,1394,1027,1450,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,931,1449,1010,1509,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,769,1418,853,1478,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,531,1400,586,1450,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,150,1349,204,1399,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,252,1329,288,1376,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,295,1323,358,1368,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,302,1424,373,1479,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,374,1415,424,1465,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,339,1469,402,1526,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,204,1400,270,1460,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,40,1391,84,1439,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,12,1332,66,1387,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,440,1433,496,1487,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,706,1453,769,1503,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,742,1491,794,1544,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,92,1409,178,1485,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,398,1463,449,1523,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,116,1596,164,1645,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,212,1544,283,1614,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,587,1287,633,1342,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,485,1519,536,1571,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,407,1527,476,1569,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,489,1397,537,1443,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,623,1526,687,1590,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,793,1466,863,1521,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,44,1570,80,1597,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,376,1561,435,1637,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,556,1619,635,1699,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,784,1523,848,1579,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,868,1513,943,1589,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,725,1548,782,1636,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,798,1592,864,1679,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,872,1645,942,1713,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,937,1666,994,1719,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,926,1622,989,1669,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,1171,1614,1232,1677,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,1348,1618,1412,1691,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,1006,1583,1102,1633,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,995,1623,1047,1689,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,774,1714,858,1782,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,816,1840,886,1886,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,680,1765,728,1831,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,721,1751,783,1827,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,646,1653,710,1735,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,594,1733,662,1795,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,594,1811,658,1891,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,514,1838,592,1893,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,453,1801,526,1869,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,463,1737,542,1802,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,532,1689,584,1737,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,382,1785,437,1838,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,418,1682,484,1772,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,268,1597,322,1637,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,214,1649,286,1732,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,278,1655,348,1717,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,126,1652,184,1705,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,28,1604,91,1639,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,23,1711,73,1749,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,49,1774,104,1829,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,340,1853,405,1885,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,528,1775,583,1829,ring_cell_cancer
/Users/renatoboemer/signet-ring-cv/data/sig-train-pos/2018_68000_1-8_2019-02-26 02_28_01-lv0-85836-40477-2011-2022.jpeg,328,1885,400,1924,ring_cell_cancer
